Polarity,Review,Polarity_result,Subjectivity
2,"This is an album that I will listen to again and again. Wonderful songs sung by a great voice. """"Touch"""", """"I Will Carry You"""" and """"Invisible"""" are my faves. Pop music at its best!",0.9333333333333332,0.6833333333333332
2,"Clay, once again suprises me..I have listened to this CD thinking how could he be better--he is! Clay's voice, range, his use of his God given talent is astounding. All the songs are wonderful especially Invisible and Measure of a Man! He gets better and better and I hope he has a long wonderful journey ahead. I would recommend this CD to everyone. What a great addition to every music library.",0.5437500000000001,0.76875
1,I dont like this music at all maybe its just me and if you like this then you probably really think its just me but all music sounds the same well most bands not all but its just trash that we listen to and then after a few years you never listen to it. I dont know i dont have his cd and I'm not going to get it you can if you want to but I like things that are original,0.175,0.335
2,"This is an awesome album...way to go Clay ...We have waited for months for this album and now that it is here we are all learning the words and singing right along with Clay...Can't wait to see him in Concert, and hear more songs from this amazing young man. He thrills all ages..What an amazing ambassador you have..Clay is also OUR American Idol in CANADA as well..Please come here on your concert tour too",0.44081632653061226,0.6051020408163266
2,"This is truly the best CD that I have bought in a very long time. I followed Clay Aiken all through AI2, loved the first single, was a little worried about the debut CD! I was so """"blown away"""" by the songs, his voice, and the fact that his character comes through every song. What an incredible way to start a career! I am anxiously awating the next CD that he puts out. Thanks Clay, you have shown us that singing is still alive!",0.24129058441558446,0.4697835497835498
2,,,
1,"Bought it and was a bit disappointed. I thinkthat Clay should stick to his own style andstop trying to be someone he's not. The songsjust didn't do it for me.Certainly not the Clay Aiken that sold platinumwith his first CD. Wonder how that happened???????Spend your money of something worth while, butif you just got to have it, burn yourself acopy from a Clay fanatic who is sure to havea few extras on hand.",0.057142857142857134,0.5674603174603174
1,I fell in love with clay the first day he auditioned on AI. He is not only adorable he as a AWESOME voice!! girls are crazy over him!! and this CD is SOO GREAT!!IT'S BEAUTIFUL!! I LOVE CLAY SOO MUCH and if u say that you can't stand him then why are you wasting time reviewing over him??JELOUSY!!! : )Keep it up claymates! he has already gone double platinum!!! WOOWOO!,0.34801136363636365,0.6939393939393941
1,"he might start rapping on his next cd and chances are you might hear him, ruben and pharrell do a joint together anyway clay's an okay singer but ruben was better too bad they got rid of frenchie davis to quote funkadelic the girl is bad.",-0.07999999999999992,0.4666666666666666
2,"I just love this cd. After I got the cd I must have played it over and over for days. There is not a song that isn't great! Everything is sung with such heart! I think Clay Aiken is the best thing to happen to pop music in a long time. No gimmicks, just pure talent!",0.4529761904761905,0.5083333333333333
2,This CD sent chills down my spine. Clay Aiken is a very gifted vocalist.,0.24722222222222226,0.6444444444444445
1,"This toy is absolutely terrible. I gave it one star, only because zero is not an option. My son really wanted this toy, and when he got it, he played with it for about 5 minutes, and walked away. Even a four year old can see how lame this toy is. It comes with a trigger that is supposed to eject some kind of orange ramp to launch a car. Nice concept, except the thing doesn't come out all the way, so my son ends up pulling the thing out. There are missiles that are supposed to attach to the side according to the instructions, they don't. The tower keeps falling off of it. All around, I can't believe how poorly designed this toy is for the money. You would think I bought it at the dollar store or something. I would urge all who consider buying this toy, to talk your kid into something else. IT'S TERRIBLE!!!",-0.1555555555555556,0.7388888888888889
1,"I have to agree with alot of the other posts on this one. Santa brought this for my daughter, who loves teen titans, for Christmas. The instructions, what there is of them, is very hard to decipher. The orange launch thing would not work and I had to take apart the little red switch that the control thing fits on to make the organge track pop out. (the red switch was not in the right position from factory). Even then the orange track does not fold all the way out. Also, like alot of other reviewers the tower tips over very easily. I just don't feel like I am getting what I am paying for these days when it comes to toys.",0.0035978835978836,0.3877645502645503
2,I take this daily and it seems to have assisted with my acne and other health complaints. A higher dose helped considerably with the common cold (along with taking Vitamin C and garlic,-0.1125,0.4708333333333334
1,Listen to the other reviews. This book is just an encyclopedia of waste. At least an encyclopedia has pictures and example,-0.20833333333333331,0.25833333333333336
1,"This book is a complete waste of time. I had been very skeptical of the technology being only a short-cut for Java web hacks and script-kittys, and I was unfortunately right. Those that can explain how JSP cannot TRUELY conform to the MVC methodology, should really read this book. It would serve them right reading this boring drivel instead of actually learning the core J2EE web framework. Ted Husted should be beaten with this book or an actual car strut.I love most of tools that come out of the Jakarta project but here is a suggestion, learn and know each of the tools suggested for MVC impletementations and skip the gimmic tools, like STRUTS, TURBINE, and VELOCITY. In the event you do buy this book, please consider it's many other uses.I know for me, it has been instrumental for leveling my air conditioner.",0.04976190476190477,0.4764285714285714
1,The watch is in perfect condition but cannot set the time and it keeps going dead. I thought it was a new watch but acts like a used watch. I wont order from this vendow again.,0.3121212121212121,0.6181818181818182
2,This album jams! Yes it is old school influenced but it is a lot catchy fresh techno-pop JAM!,0.2375,0.35
1,"The filter works fine, and I was about to order another. I paid $5.75 for it 7 months ago, and now it is almost $30. I mean we all expect to pay a little more when we buy items later on, but more than 5 times as much?",0.15952380952380954,0.4125
1,"This movie is for you if -(a.) you are over 20 and still read comic books(b.) believe that someone would believe that taking a blue pill would make them a superman(c.) then spend their life trying to enact their powers contrary to all reality telling them otherwise(d.) find humor in the situations that people with reduced mental functioning find themselves(e.) and don't know that, unless distorted, the reality of such individuals is too mundane for a movie(f.) and that some cheaply made movies are not made to convey an altruistic message but to make money.",0.0638888888888889,0.3611111111111112
2,"Thought this film was very funny, well done. Acting was great, directing was gritty, but worked well for this movie, and it's story.Would highly recommend if you like dark comedies.",0.18916666666666668,0.5733333333333334
2,"I would consider myself a """"radio"""" Damn Yankees fan, having only heard their radio hits like, """"Don't Tread on Me,"""" and, """"High Enough."""" After hearing this Essentials CD though, I see that there's more than meet's the ear. The only song on here that I can't seem to get into is, """"Come Again,"""" but all the others are real rockers for me. From the milder, """"Silent is Broken,"""" to the fast and heavy, """"Piledriver,"""" this CD never stops! The guitars, vocals, bass, and drums, all rock. I tend to give conservative ratings, so that's why I gave this a 4 out of 5 stars, but otherwise, I would highly recommend it for any other """"radio"""" fans like myself.",0.022692307692307703,0.5273076923076923
1,"This version of """"Beowulf"""" should NOT be compared, at all, to the original text of """"Beowulf"""". Students should not be taught that THIS story, as re-created by Robert Nye, is reflective of the """"Beowulf"""" written about 1000 AD. The story developed and shared for hundreds of years is characterized by Christian concepts and ideals. This version, written by Robert Nye, reflects our societies overwhelming desire to rewrite history, de-Christianizing it as they go along. Robert Nye has replaced the Christian God of the original """"Beowulf"""" with the mythological Viking god """"Odin"""". The original """"Beowulf"""" tale supports the historical significance that Christian beliefs and ideas had on the overall society of England and throughout Europe. Robert Nye has done a great injustice in adjusting an historical document to reflect his own convictions, or lack thereof.",0.24038461538461545,0.4076923076923077
2,"this book is almost all actoin about a man who is a very strong and kind warrior. he knows that the goodness inside of him can defeat any evil. he uses that knowlage to kill monsters. The book is a little confusing at times, but everything elese is very creative and understandable. I would sugjest this book to 11 year old and up for the concern of some grusome scense. it is only 94 pages, a good lengh for a bed-side book. by the way-beowulf is the guy on the horse not the monster on the cover :)",0.16258333333333336,0.7553333333333334
2,"When this Lp came out in 1982, a Billboard ad stated 'The Most Powerful Instrument in Music Returns'....and it did! This Chaka lp is one of her best and it shows how to use Power Vocals correctly! I think this Lp was ahead of it's time...a Great fusion of R&",0.66875,0.6375
1,"I'm afraid that I must agree with the comments of 'Tedious' below. Apart from a wonderful idea for the theme of this novel (eastern religion meets western technology) their was not enough character or plot development to sustain my interest past the half-way mark. This book has been praised as an influence by some very great authors, but I must assume it was the theme and not the narrative itself that caught their fancy. The narative reads like a poor translation. Really bad style. A few funny moments... but overall, a very dissapointing book for me considering it's high falutin' reputation. I'll stick with Huxley, if and when I seek enlightenment.",-0.0028571428571428498,0.5594047619047618
1,"First of all, Ike is doing the very thing that Tina always said he would do. Ike Turner will never admit to what he did to Tina. Tina stayed around him for so long because she promised that she would never leave him like """"all the others."""" Ike took advantage of her. Tina her self said she cared very much for him. Cher even had seen what was going on and tried to convince Tina to leave him. Even the girls that danced with Tina on stage had whitnessed what happened.Tina did not write her autobiography to promote her career, she herself said that she did not want to talk about what happened but the public kept asking her what had went on. So she released her autobiography in 1986, well after her come-back in 1984.While Ike can try to deny it all he wants, the truth is he violently abused Tina! And considering the person Ike Turner is, I would expect him to do no less than to lie and make a pathetic-excusse of a come-back!!!",0.002845052083333341,0.3158333333333333
2,"I have been taking these for 6 months- I don't love taking 6 tabs a day, but they seem to work best when you do. The price is better then some of the other products on the market also.",0.46875,0.44375
2,"What's most amazing is the tape recording of his final speech to convince all the parents to begin giving their children poison. Only one headstrong black woman speaks up with a speech that """"these babies deserve to live."""" Sadly, the interviewer just lets the survivors ramble, when most seem quite willing to answer tough follow up questions. It needed at least another hour.",0.057346189164371,0.7106060606060606
2,"Esta excelente el producto, es tal como lo esperaba.. y bueno por supuesto el servicio de entrega fue inmediato.",0.0,0.0
1,"If a textbook for Hindi must use some romanistion then it should use the same system as R.S.McGregors' Oxford Hindi-English Dictionary, as """"Teach Yourself Hindi"""" does. The authors of that title, R.Snell & S.Weightman, teach Hindi at London University's School of Oriental and African Studies.Further this textbook relegates the devanagari script to the rear of the book and includes no devanagari at all for the tape dialogues.As a final black mark the standard reached in the course is way short of Snell/Weightmann. This is partly a product of having 10 lessons instead of 18.Recommendation : Get Snell & Weightmann, and then McGregor's Dictionary and Grammar. Use Bhatia if you need extra tape practice.",-0.023809523809523808,0.2797619047619048
2,"I have read all Philip Yancey books & he gives an intellegent & amazing insight of the true religious life demonstrated in the Bible. This provides a person the detailed readings therein, its relationship to everyday life experiences .... all is in proper perspective. It's also an excellent tool for Bible Study. I have it in printed book form & also on my E-Reader.Don't leave home without it.",0.3071428571428572,0.6071428571428571
2,I was very pleased at how quickly I received my purchase. It was for a gift and I tend to be a procrastinator at getting things.,0.4916666666666667,0.75
1,"The other reviews cover the show well so I won't go into that, but I do want to warn you that the DVD case is really cheap, with the DVDs doubled up in the same slot. For the sake of 10 cents cost to them, they have produced something that is very likely to scratch your DVDs.",0.06875,0.55
2,I like this show. But then again I like Sy-fi. Amanda Tapping is a good actress. Enjoyed her in StarGate SG1. And in the show sanctuary she does a great english imitation..,0.37333333333333335,0.41
1,"After enjoying the first series of sanctuary I have recently purchased the second season, Looking forward to the continuation of some good story lines I have been incredibly let down. The first season had some 'shoddy' effects but somehow they have deteriorated into something even worse, there is very poor interaction between animations and cast. I could perhaps forgive this if there was something else good about the series, unfortunately they have really destroyed what was a good series, I have watched 4 episodes and am unsure I will watch any more, the acting is poor, the storyline is worse, the new characters are uninspired and I have no motivation to watch any more as its definitely not getting any better. If you enjoyed the first series you are better off leaving it there and not ruining the series by watching this series. You have been warned.",0.14484474373363262,0.5101271979049757
1,"The accuracy of this thermometer is really poor. I returned the thermometer for an exchange from Amazon. The replacement has same problem I did calibrate it, still it shows wrong temperature. I liked ease of mounting on the window and size, but completely useless as fas as what value it shows for the temperature.",-0.16,0.525
2,"How to write a domestic horror story and gardening book in one. Terror so subtle it could happen to you, olives so ripe you'll be picking in no time:Dirk has a lovely garden. He also likes trees. A lot. There's a guy who gets his legs chopped off by accident, then there's Dirk's conscience. Is he really responsible for so much death? He thinks he is. Coming in with his black cloak and scythe, Monsieur Bogarde lives with his so-called 'agent' who gets colon cancer and alzhimer's (is this Dirk's doing?). They plant things and pick olives and live in France, then they don't plant things and pick their noses and live in England. But death cannot be escaped. Dirk has a stroke, his 'agent' drops dead, and they all live happily ever after. Based on a true story.",0.1465909090909091,0.5069444444444445
2,"Something to always look foward to in a Sequal is the gameplay you loved from the first. That's the Great thing about OUtbreak 2, it has the same controls, but this time you can CHOOSE who you want to play with you. for instance, If David does not work well with Kevin, but works well with Jim, then you can choose Jim as your partner. Plus you can walk as you shoot! The only downside is that theres not going to be a Outbreak file 3 :(",0.16666666666666666,0.6680555555555555
1,"The new Resident Evil Outbreak is boring. I expected it to be action-packed, boy was I wrong. Every level has like 0-3 zombies. I RENTED THE GAME TO SHOOT ZOMBIES, NOT INFECTED ANIMALS. My advice, try it at a friends house or play a demo first.",-0.3733766233766234,0.6411255411255411
2,"I am a grandmother with no woodworking experience. I made the foolish decison to put up large crown moulding in my bedroom and got hopelessly stuck at the inside and outside corners. I looked for help on the net and found this book. Three days later I finished the job and the corners were absolutely perfect! The directions are written and illustrated so that anyone can follow them. I have more trouble making a souffle than I had working with crown moulding - thanks to this book. It should be in everyone do-it-yourselfers library. By the way, I saved a fortune doing this project myself.",0.21428571428571427,0.2973214285714286
2,"My daughter (almost 3) enjoyed this book from the library last Halloween & we're looking forward to reading it again this Halloween. I loved introducing her to Halloween from a book that emphasized friendship and generosity among neighbors, rather than scary monsters, pranks, or candy. The illustrations were lovely. I'm sure the original edition had beautiful illustrations too, and the previous reviewer might have been chagrinned by the changes to a personal childhood favorite. But I'm guessing that most people who, like my family, discover the story for the the first time in this edition will find nothing amiss.",0.3083333333333333,0.6350427350427351
1,Kirk Whalum is a fantastic saxophonist but this one is a disaster!! It doesn't deserve a mention let alone a place in the collection of true Jazz lovers. Please do not judge Whalum by this CD. I'd recommend 'Unconditional' instead.,0.4875,0.775
1,"I didnt knew that amazon had such a poor quality control and also they dont have any control over other vendors, Save $8 by not buying this product ...Very thin and very large sized shirts .... they are see thru and look no where like they are shown on web site ...",-0.12928571428571428,0.5764285714285714
1,"This shirt is absolutely the worst in the market. The fabric is cheap, so cheap, that I threw the darn thing away",0.0,0.825
2,"First off, the shirts are good. They are thin, but they look good. The collar tips have built-in plastic strips to keep them pointed and crisp. They come out of the dryer pretty good w/o wrinkles if you use the wrinkle-guard cycle. However, the shirt in the picture is not at all what they send you. The shirt in this pic above has a much tougher, textured material, and the actual shirt has a white label, not black as in the pic. So, expect a very thin, smooth, untextured but stylish shirt, with crisp collars that look good that comes out of the dryer nice, but the shirt in the pic is not the shirt you get.",0.2590740740740741,0.5416666666666666
2,"Of course the list price is a joke. However, for the price, the quality is quite good. It uses thin material but is fine for summer. It is about 1/2 size larger than most brands so you might want to go for the smaller sizes. Just remember, this is not your $65 deparment store shirt. And yes, only the blue colors look good.",0.21296296296296294,0.5722222222222223
1,"If you want a cheap thin shirt that likely will not last a dozen washing then this is the shirt for you.Be aware that Amazon has a $3.99 plus $0.99(per item) return shipping fee.Is all Bill Blass stuff this """"quality""""?",0.05,0.5733333333333334
1,"I bought this shirt for one reason, the price, and I soon as I open the box I found out why it was so cheap. Because of the cheap materials. Save your money, spend couple of dollars more and you will be happier with quality.",0.325,0.6
1,"As mentioned by other reviewers, this DVD is just horrible to watch because of the absurd amount that the cameras cut away to another scene every few seconds. If you want to watch a guitar solo or anything else for that matter to absorb any details, forget it! The editor(s) didn't do the Scorpions justice. The music is good, but since this is a DVD and not a CD, I'm giving two stars for the spazoid video technique.",-0.235,0.615
1,This book was very boring. very few moments in the book are actually exciting and they are few and far between. The beginning of the book is the best part. It spent too much time explaining and describing image,0.005000000000000022,0.45375
1,"While reading this book I was extremely fascinated and into it in the beginning. But as the book goes on, the main character continues to classify underwater creatures over and over and over. The only thing that kept me reading until the end was the mystery of Captain Nemo (which i have to say, was never really revealed, and a bit disapointing ending). So all together, and VERY detailed and interesting book, but too slow and boring overall.",-0.037592592592592594,0.6009259259259259
2,I have seen the movie (needs to be remade wih today special effects come on Disney) and really enjoyed the book.,0.4285714285714286,0.6357142857142857
1,"This book is a classic. No question. That's why I chose to read it. When it came out in the 1860s, it was science fiction and gripped the imaginations of many. A ship that could travel under the water! But reading it in 2010, much of the novelty of the book has been realized. We have had submarines for nearly a century.But even aside from that, there is little plot to the novel. It reads as if it were written by a committee at National Geographic. It's a survey of all the unique items and places in the world's oceans. The little plot there is involves the protagonist trying to escape from the ship. And the ending (not to ruin it...) is a total cop-out and disappointing.I was hoping this book would stand the test of time, like The Time Machine or even Around the World in 80 Days. But I found it a rather boring and drudging read.",0.010185185185185198,0.5574074074074074
2,"A mysterious creature is haunting the seas, and Professor Aronnax is determined to discover the origins of the beast. However, the encounter brings more than he ever expected, as he is captured by the strange and withdrawn captain of a submarine ship and whirled around the world's oceans. The aquatic wonders he experiences thrill his academic soul, while the actions and motivations of his host leave him questioning both the individual and civilizations at large.Verne's underwater adventure is the latest novel I have read to my toddler at bedtime, and is far from my favorite. As we finished the third Verne novel we have approached I found myself lamenting a brilliant story bogged down by careless pros",0.10674603174603173,0.5456349206349206
1,"After a certain time the modem begins to loose the conection to Internet every now and then, the only solution is to constantly turn it on and off.No lightning have fallen near my house, nor any other extraordinary event have happened.I have looked for help from zoom, internet forums and my ISP company and all of them agreed that it is a hardware problem, apparently a common one if you buy an X6 zoom modem/router.The only definite solution: buy a new modem (not a zoom modem)",0.02564178245996428,0.5821398298671026
1,SNL deserves a comprehensive overview that tells us how they put together the show and how/why it matters/mattered. This is not that book. The author simply has no objectivity so he can't tell us the truth. If you want to read what you already know about the show's popular sketches this is the book to read. We learn almost nothing about how personalities worked together- or not- to make the show last this long. Far too little time is spent on the first 5 years and that first amazing cast. But if you want to hear about 'Pat' and Victoria Jackson this is the book for you. A real mess.,0.10909090909090907,0.46845238095238106
2,"I choose this book because it was economically priced. The book was kind of in rough condition on the outside cover, but the inside was totally fine. The description of the book was completely accurate.",0.26944444444444443,0.5638888888888889
1,"If you took out every comment by cast, writers and producers on trying (unsuccessfully)to figure out Lorne Michaels, this heavy tome would easily be cut in half. Too much whining, too little interesting, historical information for me, a long time fan of the show.",0.06614583333333332,0.3875
2,"Good stuff - some funny, some serious, but all the little """"stories"""" you've never heard from behind the curtain at SNL!",-0.014166666666666659,0.6933333333333334
2,"It was a great choice between BD and DVD, of course I bought the BD. As you all know the quality is far more better than regular DVD. The movie had a pretty good opening to and it was very catchy. Story has a pretty good plot to it but it wasn't as good as the first movie. there were more action on the first movie compared to this. All in all it was a great and fun movie to watch.",0.4058823529411764,0.5378582202111613
1,I was disappointed with this seller. I got an empty DVD case that was shrink wrapped. The most frustrating part about it was I never received a response back from the seller after trying to get in contact over and over again. There goes my hard earned cash!,-0.18576388888888887,0.5319444444444444
1,"If you enjoyed the book, you won't want to watch the Disney version of this movie. Characterization was changed (a friendly dwarf became a nasty grump, Prince Caspian and King Peter had jealousy issues",-0.04166666666666666,0.7333333333333334
2,"OMG!! This was TERRIFIC! I was so pleased that all the actors/actresses from """"TL, TW, ATW"""" came back to Prince Caspian!!! It was awesome... the sword fights, the battles, the waking of the trees, Reepicheep, and the bits of humor mixed in here and there! I loved it!",0.3958333333333333,0.6749999999999999
1,"Too long and too precious. This second Narnia film still finds the children in wartime England waiting for a train when they are abruptly called back to Narnia. Hundreds of years after their visit from the wardrobe, once again evil outsiders are threatening to overwhelm the animals and folk of Narnia's forests. The children eventually save the day and return to the train station after heroic battles and soul searching speechifying. Although technically amazing, the story is drawn out to a sense of boredom and the characters, other than the children, lack a strength and sharpness that made the first film so enjoyable. It isn't a film we'll watch again and again as we have Wardrobe.",0.11363636363636365,0.5916666666666667
2,"The software mentioned on my May 16th review IS called """"AVID Xpress"""" -- not """"AVID Express"""" -- when my review was edited someone changed the spelling, possibly thinking it was a typo/mistake?",0.04166666666666666,1.0
2,This is a quick reference or trainer. Use it to help Scouts with their knot requirements. Simple diagrams take the used step by step through each knot.,0.16666666666666666,0.4285714285714286
2,"In no way does this little card set replace books or experience, but for field use for common knots, (especially in a stressful situation) it's priceless. I've already needed it on so many occasions (work and around the yard), that I moved one of them from my BOB to my small EDC pouch. If you're anything like me, """"kind of"""" knowing how to tie a specific knot can get you into more trouble than not having tied the darn thing in the first place! I had to secure some items for an typhoon and boy did this thing come in handy. *All* of my ropes and knots stayed tight unlike my usual post-storm assessment of finding them untied and strung out in the yard! Yes, you could probably make a set, but these are nicely printed on credit card like material (albeit a bit thinner) and are really legible and handy. If you have a BOB, this is a MUST have (especially for those you think you need 300' of 550 cord in your BOB).Four stars because I wish you could separate the cards for easier access.",0.20441729323308275,0.6049498746867168
2,I ordered this mainly to learn some Knots. This is nice to throw in the backpack and take out for a camping trip. Use the examples to try out some knots.Good product. Very useful.,0.3855555555555556,0.4444444444444444
2,This is pretty cool. It shows you how to tie some basic knots that can Come come in handy in various situations. I got this so I can leave it in my go bag with 100ft of some paracord.,0.24,0.635
2,"A beautiful book with detailed, descriptive, lovely drawings, this gift to my granddaughter was well received, and she takes it to bed every night.",0.5833333333333334,0.8333333333333334
2,"a movie needs to be done about this guy. dont listen to al sharpton- if booker t can do what he did, anyone can. i'd give it 5 stars but for the style of writing at the time leaves me wanting coffee",0.0,0.0
2,I look forward to trying many of the recipes and really appreciate the nutritional information. However the information is based on a portion of the recipe such as 1/8 of recipe. This is really not helpful when the recipe is for a pot of soup. The soup would have to be divided into 8 servings to get an accurate calorie count. Even with that drawback I know I will enjoy some of the dishes.,0.2333333333333333,0.4222222222222222
1,"Factually shaky at many points, pedestrian prose, self-aggrandizing and a page turner only for wanting to finish the awful thing. What I found most offensive about this book was the author's egotistical disdain for the, """"lesser climbers"""", of the team. In fact she and her fellow leaders showed nothing but hostility to many members and they all come off as smug, arrogant jerks. Having been on climbing expeditions before, there is a great deal of stress, raw feelings, etc, but the raw and condescending behavior of the author and trip leaders is disgusting. Don't even get started on their ugly American """"analysis"""" of Asians on Denali.Read this book if you one day want to write a mountaineering book and this one will point to every flaw in doing so.",-0.09191321499013806,0.628698224852071
1,"The more you know about mountaineering, the funnier you'll find this book. There is little to like, but much to laugh at in Ruth Ann's utterly unselfconscious self-portrait.If this were a comic novel it would be a dead-on parody of a certain strain of self-glorifying mountaineering literature. Think Nicholson Baker writing """"Into Thin Air"""" from the point of view of Sandy Hill Pittman. And it starts with the twenty-two-word long title!Warning: if you're not in the mood to laugh, be prepared to be annoyed!",0.04267857142857141,0.5321428571428573
2,"A must read for anyone preparing to climb. You will understand that mountainclimbing is not for the flippant, the hurried, the unprepared. This extraordinary story tells of the extreme suffering endured to achieve the summit. You learn about the death zone and about what happens to the body at various altitudes. An excellent adventure story for both men and women.",0.32166666666666666,0.8800000000000001
1,"I also was really looking forward to reading this book but had to force myself to finish. As a redhead, I feel armed with some more knowledge about the history of redheads but was left... hanging, somehow.I found it disjointed and it was not an enjoyable read.",0.3,0.325
1,"Since I have a red-headed daughter, this sounded lioke a fun book to read. I gave it up just about 1/3 of the way through. Maybe it got better but I wasn't going to stay around to find out. The author really stretched it to make her point. Her point? Maybe becasue she's a redhead, she wanted to be so very, very special, so she took a few supposed facts and made a whole concept from them. Come on! Trying to make redheads all some sort of special witches, monmsters, super-human people was dumb. And she totally dissed red-headed men. My husband read it through but we both quickly decided NOT to send it to our daughter.",0.1579761904761905,0.4264285714285713
1,"I really wanted to love this moisturizer! I have very fair, sensitive skin, and this was supposed to be one of the best bets for my skin type. It also has a great high SPF.But, alas it does not sink into my skin. It does not blend well at all. It leaves a terrible white residue that takes forever to rub in.Maybe because of the high SPF? I am not sure,but I was definitely disappointed.",0.15041666666666667,0.6316666666666667
2,"The series is excellent and faithful to the literary history surrounding the Robin Hood legends. Clannad's music adds a bit of authenticity, as does the use of magic and superstition, and the UK setting.Acorn did a reasonably good job digitizing and adding subtitles to the original film. Colour was on the dark side, but nothing that can't be adjusted.The poor packaging of the 'complete' set prevents me from giving it a perfect score. I like the look and the folding-book concept of it, but the casing is made of hard plastic, making it prone to chipping and difficult to remove the DVDs carefully without breaking or cracking them. I had a similar problem with the """"I Spy - Four-Pack Collection"""" cases. So, take care to remove the DVDs lest you damage them permanently. You might consider alternative storage like a plastic CD envelope case, considering this DVD set is not cheap.Aside from this, I highly recommend the complete Robin Hood set.",0.17288888888888893,0.6487777777777778
2,Picture is fuzzy not digitallly remastered. Also Disk 2 had a glitch in it on the first play. Disk is clean. Over all quality is not great.,0.07222222222222223,0.5944444444444444
1,The image shown is EXACTLY what you'll ge,0.25,0.25
2,"What makes this film truly great is how many different styles of comedy it has. You see not only slapstick and situation based comedy, but also some fabulous dialog and scare comedy. I didn't want to watch this movie at first, thinking it'd be a run of the mill b/w film, but was amazed, and immediately rewound and watched it a second time.",0.2785714285714286,0.5976190476190476
2,"This book is a pure pleasure reading for anyone interested in statistics, but wants to have a break from formulas and software! In fact, I would make it a must read for all citizens who are bombarded by over-complicated news about all areas of our life.",0.2380952380952381,0.3666666666666667
2,"Someone once said """"there are three kinds of liars: liars, damn liars, and statisticians.""""I read this book in high school, and it shaped my judgement of the news media, business, and advertising ever since. Never trust the numbers without knowing their basis, and remember: a statistician is the type of guy who would put his head in an oven, and his feet in a bucket of ice, and say that, on average, he felt fine.",0.14222222222222222,0.48
2,"Although """"How to Lie with Statistics"""" is a bit dated (having been written in the 1950's), the principles it puts forth are still valid today--if not moreso than ever--and the material is delivered in clear, concise, and even entertaining anecdotes and illustrations.How often do you hear statistics bandied about in the media or used to try to prove some special-interest point? """"Of course"""" the people quoting the figures must be right with numbers on their sides... until you look at just how those numbers were arrived at.This book isn't truly a guide on how to lie with statistics, but it is an excellent text that informs the reader both how others will lie to them using statistics and on how to interpret the validity of purported statistical data.",0.3971428571428571,0.6438095238095237
2,How to Lie with Statistics is a fun and informative look at the was in which statisticians try to decieve the public with misleading statistics. Every chapter contains plenty of real-world examles that provide excellent insight into the concepts. The book is a quick read (only 142 pages) and it holds the reader's attentio,0.32666666666666666,0.5533333333333333
2,"This book is a very good primer for getting one's feet wet in the world of non-profit organizations. While it is by no means exhaustive, it is certainly broad and deep enough for anyone to run their non-profit more efficiently and more ethically. It covers excellent project, team and board building strategies, as well as nearly every type of fundraising and solicitation. Additionally, there is good information on employing the internet for communication, engagement and fundraising -- STILL a fairly new field for many.Appendices A-C cover some very good tools and examples. Though the listed government grant sources in appendix D focus mainly upon the Humanities and the Arts, valuable web sources are given for finding grants in other areas.",0.3307020202020203,0.5290252525252525
1,not really what i wanted xxxxv xxxxx xxxx xx xxxxx xxxxx xxx xx xxx x xxxxx xxxx zzzz zzzz zzzz,-0.1,0.2
1,"This collection amounts to three dollar-store discs jammed into a pretty package. For those who prefer substance over style, look elsewhere for this material, which is given a pretty shoddy presentation overall.Disc 3 (which was unplayable on the two DVD players I tried it on) repeats the entire contents of Disc 2, and adds the TV pilots Kook's Tour and Jerks Of All Trades -- making Disc 2 a pointless redundancy. Avoid it at all costs.",-0.07857142857142857,0.7035714285714285
1,"You get what you pay for with this set. Only contains maybe an hour of classic stooge fun. It may fill the gap in someones collection, but mostly contains fillers and short dvds. It appears to be a collection of videos that no one else wanted. One full DVD is the lame three stooges cartoons. If you are looking for classic stooge comedy this set contains very little.",0.08217592592592593,0.4759259259259259
1,"The price was attractive, as was the packaging. The box shows Curly. But alas - Curly is not easily found in this compilation. Also - a lot of the """"extra features"""" are lame. Stay away from this product. If you really want the Three Stooges - buy the 8 volume compilation from Sony instead.",-0.01944444444444444,0.6472222222222223
1,"The Three stooges( Collectors Edition)The box says """"7DVDs over 11 hours"""" what they dont say is that there are only 4 classic stooges shorts and only on the first DVD. The rest of the set is crap. The reamaining 6 1/2 dvds /10 hours are patched together bad movies and cartoons ( remember the really bad stooges cartoons you wouldnt even watch back in the 60's) It is intentionaly misrepresented. The packaging is first class, a real eyegrabber, but whats inside is junk.",-0.13333333333333333,0.5266666666666666
2,i read this book many yeawrs ago and decided to buy it again and read it. I enjoyed it but will not read it again.,0.5,0.6
2,Go to a used bookstore. Search the internet. Scour the newsgroups. And find this book. I have never read a novel before nor since that has the power to terrify the way the late Tryon does here. His mastery of sentence structure alone puts him above the vast majority of horror novelists. Simply a sensational piece of work -- and a travesty that it's out of print.,0.09166666666666666,0.5916666666666667
2,cheeks grove is the hook on this cd . chico has that groovy back beat and always a top notch band....worth a listen BIG DADDY,0.16666666666666666,0.2
2,"As philosophy of science this work is very fascinating. Unfortunately it is permeated with rather Marxist ideas which the author seems to cherish. But, as an incissive criticism of reductionist science, especially biology, it is very good.",0.33,0.945
