,Unnamed: 0,Polarity,Review
597,597,-1,i called uber go home usually i get charged less yesterday night work i called uber i noticed driver took different route i even asked said gps telling direction i got home got charged no problem everything fine then today i got email saying driver miscalculated mins whatever i got charged additional i am so upset i feel scammed by something i trusted years please ride uber anymore some drivers greedy want money passengers too bad scammed wrong person i stopping i get money back i already told family friends uber scam i want experience happened do trust uber
598,598,-1,i signed today i may need driver weekend well i activated app phone driver showed kept honking horn i told i request car service yet hours later another driver showed told rudely going charge regardless and i showed phone stated i click anything so i deleted app sign if charged i sue company stupidity
599,599,-1,i driver uber failed pay incentive instead deactivated account saying i low rating i think low rating i please everyone world my ratings better site i like problem solved
600,600,-1,i app estimated amount the difference big i use again
601,601,-1,my best friend driving uber mostly busy nights rates high surge area busy i went times feels safe they ripped friend getting paid emailed said passengers complained said seemed intoxicated driving fast speeding not time idea going moment uber turned uber app sender us another rider home pick mins at time rider complaining asking after us waiting receives false complaints uber drunk driving driving drunk telling cancel account time driving way went one cancelled said taking long waited minutes guy never showed and time getting mean comments man overturned application we idea going drove way decided done night know driving way back forth couple times getting cussed writers also trying call even get hold even contacted tell information they email there type business if work i never going use uber also heard gps phone track every move make see times know exactly care right car rips people credit cards and friend never got paid night countless times they need go business you ca even contact they ripping credit card take certain types credit cards this horrible company need go business
602,602,-1,on evening april i called uber car take worth airport west side fort worth i come flight california betty showed white mitsubishi gallant she lives irving works area we traveled destination pleasant polite conversation way i sat front car soon ride complete i informed ride reasonable distance traveled the next day i received tag fee cover vomit front seat car i checked google find vomit scam alive well apparently betty using screw passengers boost income i emailed bogus pictures useless assisting claim unable contacted it paypal reversed charge i filed complaint i urge use uber take photographs front back seats license plate car protect scammed like i i advise betty arrives white mitsubishi gallant run like hell she screw might lucky getting money back
603,603,-1,my son used uber school miles least days week approximately way lately uber increased dramatically talk taking advantage consumer a taxi reasonable i disappointed company gladly deleted account
604,604,-1,i uber charges credit card within past three months during time father got sick he went hospital stage cancer hospice passed away no i paying attention little tiny charges driver how take someone make uber account ever show credit card they credit card they internet we match driver license credit card what wrong people you much blame people i getting thrown jail you need change policies uber account you need driver license driver license car something show stealing people credit accounts paypal accounts ride damn car should ashamed
605,605,-1,i take uber x per week work year the charge way last sunday pm charged extra exact ride it holiday the weather good reason ridiculous price when i wrote complain gave ridiculous reply i hate people nyc
606,606,-1,this guy houston gave ride uber month ago after chatting informed houston he nice ford explorer he said working austin sxsw make extra money i think anything checked account yesterday there almost charged humble tx outside houston coincidence you busted scumbag i everything power get money back give bad drives ford explorer houston i remember check account you probably money missing i loved uber incident i may try lyft if use uber check account unapproved charges i checking account every day i hope catch goodluck i press charges you scumbag
607,607,-1,my uber driver took minutes way causing fare instead i complained uber avail what crappy company
608,608,-1,i tried use uber first time today joke the android app amateur unusable app i ever seen seriously who designed it completely logical follows standards completely i seriously wonder need take drugs understand use i even joking head meds crack cocaine something the website even worse the absolutely least user friendly website i ever seen company larger employees what then get takes roughly hour learning curve app makes sense start trying random things accepts certain kinds credit cards it wants bank cards presumably drain bank account rejects secure cards limit damage criminal companies like uber that explanation anywhere terms you scour web go forums unless guess terms use i wish new mexico g ride go national infinitely better i absolutely trust uber deleting credit card info keeping close eye make sure steal i absolutely confidence based sheer incompetence reading reviews i know i making great choice i walk call cab
609,609,-1,i driver uber i kept record trip history included time i received call time time mileage i picked dropped rider when i reviewed trip history uber paying i discovered substantial difference mileage car uber showing some trips short miles uber refused pay discrepancies i showed one trip charged customer pay anything thank god i kept detailed record i i cheated miles travel i go i using just reviewed pay statement uber i totally convinced totally unethical outright dishonest putting lightly as i stated last complaint one ride i even paid i went uber last week list discrepancies wherein discrepancy mileage i recorded start finish vs uber showing paying the uber rep told regarding ride i paid charged customer i noted list make adjustment appear next statement however upon reviewing pay statement showing charged customer they also completely changed numbers another trip originally showed fare it showing i get shows based revised fee i guess think people screen pay statements i i happened make copy statement numbers changed thus i able capture changed figures i really wish someone audit verify charging customer whether paying driver fair share based happened trip i told charged rider put statement absolute proof honest well issue
610,610,-1,after signing uber i tried scheduling ride palm springs ca airport what useless website i finally gave no assistant website phone call then i read reviews thankful website work
611,611,-1,the second email said use lose so decided use hollywood beach fl miami beach fl past saturday afternoon then card charged discount removed bill i wrote since telephone call i sent many emails copies promotional email sent twice every response different person response said promotion already used nov account i wrote two emails company dated feb march no response except repeat get never trust besides driver get car help two grocery boxes purchased store during trip car hot aircon cooling on arrival home driver get car help boxes i disabled senior put one box street carry one front building someone take box saw that horrible experience uber miami beach fl march
612,612,-1,right i left car i realize i left important school supplies called driver still literally street pick calls i left voicemail uber even help
613,613,-1,this personal experience march uber cab service at pm i threatened driver i trying reach someone uber now see nowhere internet i find customer care number i raised multiple complaints mins uber app until even hours i get response call thus credibility local hyderabadi resident i deal abusive driver way but trust it is very unsafe to use uber cab service may able question anyone get screwed you authorization i sure government allowing services run even case emergency local customer care number attached i dilemma whether raise police complaint driver calling mobile continuously hour midnight scared imagine i single situation pathetic
614,614,-1,my experiences mixed couple good rides whole negative actual experiences bad surge pricing upper limit a trip normally costs ended costing almost due uber uncapped surge pricing policy uber city government limit prices meaning pretty much gouge want opposed taxis rates limited law often surge pricing reflect reality demand cost actually streets extending beyond actual surge demand order add little a trip vehicle poorly maintained warning lights dashboard flashing vehicle noticeably the driver struggling keep vehicle lane narrowly avoiding collisions vehicles i literally fear life bad when pooling another rider driver refused take us economical fastest route driving miles way past one destinations twice telling us uber management told go gps route deviate anyway getting angry us pointed cost benefits decent route a friend drunk shipped home good tip uber driver called us let us know dropped safely made inside apartment without issue good pickup times ok usually i get uber within minutes ordering bad drivers accept trips cancel ten minutes later leaving stuck order this seems happen lot cusp surge pricing times meaning price originally ordered even though drivers cancel without reason last minute cost driver uber charges passengers cancellation fee bad even though city ordinances ground transportation clear uber wanted operate entirely legally minor administration costs notarized application city bond uber decided obeying law acceptable fighting get law changed odd small companies follow law pay fees bonds make profit multinational corporation ca seem find time money complete little some uber drivers excellent navigation skills know city well knowing back routes past traffic obstructions others seem unable read map follow gps listen route suggestions residents seem unable even use eyes read road signs whilst least two drivers i able get lost finding way around small parking lot
615,615,-1,i used uber sky harbor airport first uberx got wrong address called nowhere minutes asked cancel trip since went wrong address far away uber charged dollars cancellation unexpected second time uber directed select uberselect got driver he late i took car i asked price said uber select cost usd home i go sky harbor frequently exactly miles home he took longest route charged usd miles will never take uberselect black suv they base charge charge time complete rip
616,616,-1,i uber driver pick restaurant chicago requested ride hotel miles away since i tourist i idea get hotel neither driver he know english use mapquest he drove around minutes circle i get iphone give instructions get chicago sheraton and since got lost i got charged on paper uber sounds like good idea reality work the drivers trained well cars dirty jumping fare fare without regard customers uber hot mess
617,617,-1,i called first time get ride paul airport local home mendota heights i done route via taxi charged over estimated fare i canceled uber driver called several times texted i thought supposed cheaper taxis
618,618,-1,do use uber i used uber almost every day past months past friday i charged ride the driver reported i spilled something backseat upon entering car i told driver little spill replied it ok i napkins upfront there letter email inform additional extracted account i student money senior dues smh thanks uber stay away from uber use lyft they are more affordable than uber and you free rides if use uber keep track account rob like robbed
619,619,-1,my sister i quick ride one bar another saturday night la county the driver dropped us right bouncer confirm neither us drunk driver interaction us concerns we liquid us well spill later i found i charged cleaning fee i reached uber sent picture wet seat this mess belong however uber still charged cleaning fee they trust driver customers i strongly believe way moustafa driver retaliated believed i give poor ratings since unpleasant talk night earlier night picked wrong people made wait minutes come back pick this driver lying
620,620,1,i use uber lyft occasionally found services convenient however i think lyft better job screening drivers a recent ride robert started fine aggressively began proselytize ask i accept jesus christ personal savior i trapped ride freeway speeding weaving road i began pray sure i let talk i get home drop block away house never uber
621,621,-1,took uber airport driver barely spoke english he charged yahoo impressive dropped parking lot i walk block airport the communication horrible then took back home airport house with new non english speaking driver who wen i finally got go right way got charge time wow
622,622,-1,a request uber driver roughly feb pick according driver take minutes arrive location when show i called eta she asked i la mirada minutes away i stanton then said another pickup cancel mine on feb uber took checking account saying show for show how show driver never showed i called uber told reimbursed day took i emailed asking refund they asked card number info today feb no refund why i pay something i never received i told cancel account reimburse now uber saying ca give money back i closed account all problem began feb days i asked close account i will never use uber again i also asking friends use uber cancel accounts company uber opinion worse company i do recommend anyone
623,623,-1,i missed important meeting work i walk miles middle nowhere this uber work they updating icon smartphone took hour i use app updating icon absolutely absurd they losing customers silly updates like at least i pretty icon i look phone they wo get business it back calling taxis
624,624,-1,i work uber even add people company deer hit car i online uber refuse help fix car my insurance ca help i work all i needed door refuse help uber left pay wallet car i got least half gas i fill uber place build career tell anyone
625,625,-1,i took uber jacksonville beach fl jacksonville airport the normal fare uber added surge fare total fare additional surge fare ridiculous i call uber
626,626,-1,sunday january i requested uber friends go home it surge pricing fine considering drop location apartment miles away the driver arrives picks us drive home get dropped everything fine point next day i checked phone never got type email receipt usually i get immediately i get dropped i begin think charge several days go still receipt comes thursday february i receive receipt are ready for at shock i immediately file claim uber via email since even phone number i explained story said need hear driver story they emailed back said i instructed driver drive passengers drop points miles away this blatant lie passengers got drop point after i hear absurd story completely fabricated driver wanted run meter i become outraged uber taking word thief driver loyal customer several years i want file suit uber since cooperating i basically robbed
627,627,-1,uber think twice january i flew orlando london i called uber i live approximately miles airport going charged week later pick mco go home charged amx tried call email good luck
628,628,-1,i downloaded app tried promotion give dollars first ride since first time miami decided use after waiting almost minutes driver said picked us dropped us seconds not waste time promo code my fiance i decided give try time said wanted everything so created account used promo code the app stated took ride sent us bill said problem contact customer service it contacted customer service rachelle basically said put promo code refused help us not drivers terrible customer service even worse stay away uber i tried lyft friend recommended honestly better good honestly people
629,629,1,my kids i took uberx airport home vacation my son realized left laptop hotel asked driver go back the kids i go retrieve laptop gone maybe three mins driver wait i made sure paid extra time anyway mins trip i get unknown call someone middle eastern accent named mike claiming email hacked wanted get laptop desktop solve issue getting ip addresses account told home checked email suspicious activity threats showing changed password upgraded security contacted uber email their response we assure best protection account i decided delete account safe
630,630,-1,my credit card charged uber rides i never took i emailed uber complain fraudulent charges they yet reply i even find phone number verbally complain odd what kind business physical phone number be careful uber i one feel safe credit card number
631,631,-1,i tried booking cab promo code applying long time first instance so i thought least using free ride booked cab the estimated time driver reach showed mins took sudden trip cancelled taking away free ride i tried calling driver vain such disgusting thing stand cold weather deceived uber sucks
632,632,-1,i activated find iphone app ipad driver gave activated find iphone app ipad driver gave dropped home inver grove heights somali uber driver i realized i forgotten phone inside uber i got uber i waved arms ran back street attempting alert driver uber driver laid horn sped past i tried get attention he sped road i sprinted even though driver made attempt slow even stop vehicle i sprinted corner took hard right time gone i never take uber
633,633,-1,i receiving notifications first ride uber rides this unfair nyc taxi competition i received relation rides jacob javits center weekend
634,634,-1,price gouging nyc prices triple fare winter day inches snow blizzard
635,635,-1,i fraudulent charges uber american express account including two used membership rewards points total there fraudulent charges card ae removed charges restored rewards points as i understand way done uber drivers i expect result hacking user accounts united states i also surprised ae occasionally requires verification legitimate charges department stores suspected fraud prevent individual charges go uber
636,636,-1,i took uber first time today rip i charged min ride the driver give estimate beforehand i never take uber what waste money
637,637,-1,uber app told short trip rain the driver drive past i walked rain get ended taking wrong place stranding rain
638,638,-1,just witnessed uber driver allow drunk minors get suv open containers called police of course long gone arrived then oddity tell uber driver law enforcement now correct i wrong since cops drive around drunk teenagers they exactly i thinking this company need shut i thought happen already
639,639,-1,i took uber ride hotel glendale az gateway center stadium for ride approx min charged could tell hand much found i got back wisconsin they ways i took driver said cheaper cab the day i took trip cab cost plus tip after hours trying find person uber i finally got said rate blew uber handed company trying feed travelers i never recommend anyone
640,640,-1,i good experience uber past couple times i requested uber late night i got harassed drivers they always flirt comment inappropriately clothes i wearing smell perfume good i look makes uncomfortable lately i requested uber driver yelled phone able locate exactly parked big intersection refused give ride i already got car not also got car chased street cursed failing close car door contacted uber telling look never mentioned action took particular driver intend prevent nonstop harassment uber drivers women we get charged safe ride fee harassed male drivers really seem safe on hand uber responded fast i contacted via person contacted offered apology
641,641,-1,i hate uber estimated prices gave particular trip doubled for instance i took uber cab trip cost on way back i took uber taxi charged same address really and kicker give final price after trip completed so control money i deactivated account immediately
642,642,-1,i billed ride uber i take i changed credit cards uber account second credit card compromised well fraudulent charge
643,643,1,i emailed uber responded i give responding i sure driver uber responded quickly emailed uber responded i give responding i sure driver uber responded quickly morning i requested uber get back work dropping vehicle repair shop the first driver orlando license plate mazda responded when arrived passed location parked quarter block past i i called say passed i see i walk he said ok mumbled words as i began walking towards drove away i see loop around i text i southern tire he sends alert cancels trip i enjoy using uber today ordeal unpleasant i awaiting uber response i hear rarely
644,644,-1,i used uber first time days ago i upset i found happened when use uber use credit card debit paypal pay however i know i asked driver i pay cash charge card said yes so i paid cash next day i go checking account see i charged the driver i basically scammed lied charging card price ride to anyone thinks using uber careful try rip pocket money uber terrible service unprofessional
645,645,-1,our son accidentally left bag backseat uber ride the driver two rides sons we contacted uber easy hardly working phone numbers asking message riders find accidentally took bag even armed police report uber done nothing help resolve matter clearly riders always remove belongings hopefully drivers check backseat make sure empty sadly happen son personal belongings hands criminals uber blessing
646,646,-1,ubered ride know fare i asked driver estimate he said final fare afterwards i called normal cab companies fares less half amount why company none fixed costs regular taxi company charging fares further ca driver give accurate estimates
647,647,-1,thanks picking us returning phone calls thank goodness
648,648,-1,i used regular uber user i recently used uber long beach i ordered vehicle agreed upon price when driver pulled four people wanted share ride i asked driver ok said problem going place anyway these colleagues also going cruise port i told i take care fare once got gave driver generous tip realizing tip include driver problem accepting i got receipt i always ten minutes later i got another receipt additional charge charged credit card you email customer service got back hours later customer service rep told additional charge extra driver never said word i ask come i told customer service rep i going dispute emailed back said i dispute charge account canceled i never use uber of course i disputed capitol one rep stated i right thing account credited i care less cut i use service company not authorized charge card watch deceptive tactics wary company whose customer service dept reached via email i still email katy customer service sent
649,649,1,i went dissatisfied quite pleased uber finally adjusted fare promo code my driver pleasant waiting picked uber minutes car services much cheaper taxis highly recommended i went dissatisfied quite pleased uber finally adjusted fare promo code my driver pleasant waiting picked uber minutes car services much cheaper taxis highly recommended if want save money do not rely uber they rip i lured using uber automatically sent promo code offered first ride i came across promo code offering first ride i spent minutes trying apply code making arrangements picked codes even work uber sent code takes first ride i began making arrangements code kept coming invalid uber provide phone number call respond email within minutes my driver said another passenger problem code eventually kicked began journey my code never kicked i advised driver email uber problem resolved my ride come code came instead when i told uber i given runaround delia in first response asked code i tried use next said code applied trip comes end supposedly code applied trip unable give deduction this bunch bull it first trip time i tried apply code come invalid even though first trip save money use lyft instead uber
650,650,-1,i demanding russian passenger morning note i russian blood i hating anybody he rude demanding i almost ended ride i another passenger lead wrong route wasted mins time i giving stars type passengers future may drive company i treated way future i passengers want talk past i i uber driver it none business i still tell i feel like i prostitute pimps
651,651,-1,i recently moved orlando car ended shop shortly i decided try uber get back forth work i really like app see driver i know leave apartment meet but prior order i added two credit cards uber account one bank debit card prepaid debit card visa logos uber defaulted bank card payment however i wanted use prepaid debit card reason switch my bank card funds trip allowed contacting customer service via email i learned uber accept prepaid debit cards payments wth if taxis uber lyft way well paypal also accept prepaid cards i even pay way since uber lyft apps pay way credit cards bank debit cards gives taxis edge opinion now i option use cabs i get car shop this sucks
652,652,-1,my wife cervical cancer chemo radiation knee replaced april year as coming doctors office street park avenue hand waiting cab google driver pulled asking going going port authority weighed two handed dismiss told take yellow cab cheaper almost ran foot driving away
653,653,-1,uber pay it like gas etc
654,654,-1,called uber ride local movie theater it miles away took us minutes after movie i logged uber get ride home found ride still progress the driver still clock hour ride he dozens miles north i canceled immediately got bill unbelievable uber yet resolved issue i bewildered something like happen
655,655,1,my experience much better many reviews the drivers i friendly helpful several times problem software fare adjustment done right away i sent emails customer support problems software driver going around circles trying get software start resulting charged much i emailed customer service received adjustment debit card within hours no car company time time especially traffic i live outside city commute high traffic areas i find uber much reliable yellow cab
656,656,-1,my daughter flagged uber driver hollywood last night he driving car uber sign he said duty agreed provide ride hollywood marina del rey once handed he said price all cash he said you pretty girl there way pay bill have sex at point daughter jumped car ran i asked called she said freaked gotten away normally take lyft la numerous bad experiences male uber drivers hollywood verbally abusive aggressive crazy drivers treating customer horribly i called marina del rey police department file report they said address occurred lapd pacific division lapd anything said report uber there complaint line i find customer service line uber i see others attempted well so i posting
657,657,-1,uber launched uber pool started using default choice warning changes i ordered raid i notice pool raid showed screen i quickly cancelled order carefully switching default regular uber later i got charged cancelled pool ride i charged defective new service defective app fails cancel failed new services uber greedy company makes much money commissions drivers uber create buggy app test fix blame charge customers mistakes i switching using lyft service
658,658,-1,uber hires any kind characters has very poor customer service i ordered uber i got stuck outside rain going rite aid the driver young i asked wait said okay so i trustingly left beautiful umbrella car and took leaving stuck rain
659,659,-1,i never use uber i got charged minute ride hidden charges part uber do not use
660,660,-1,i never used uber florida anywhere somehow charge recurring charges debit card california go figure this uber pure scam
661,661,-1,i called uber airport the meter shows when i arrived destination uber emailed saying your trip cost highly unusual route we review sending bill i emailed back telling actual meter price guess when i got finally bill put meter price added tip driver even speak english and also charged booking fee thus make total bill driver initially reported i shocked company advertising take tips added tip billed no matter many emails i sent customer support nobody responded since credit card charge freely i contest credit card company it fool anybody trust company give credit card number let bill fraud
662,662,-1,there several things annoy uber service boston ma area you cancel ordered drive becomes apparent driver car seem find despite phone calls past drive area two three times without pay cancellation driver outright ineptness if i track pass three times the uber network it three times period i ride evening driver find even though say car go twice the gps kept telling turn kept missing turns and likely driver radio loud playing music plain paying attention despite fact tell driver go so much quiet clean courteous rides on average spot i normally catch cab uber lyft takes minutes drivers show my experience lyfts usually i get door building worse conditions never wait minutes max many uber drivers also taxi drivers get taken ride either way my complaint general one i getting fed poor service brag better clearly at least boston
663,663,-1,we took uber fare received notification days later fare change adding charged amount this done without asking questions us passengers there incidents car no vomiting nobody drinks food there adults children this uber driver either lying confusing us someone else it wrong uber automatically charges customer without asking correct driver report immediately passenger acknowledge incident do not use uber they randomly charge card there customer service person speak either you try dispute charge email
664,664,-1,october pm requested uber pickup fort lauderdale fl immediately received text said since busy time surcharge fare normal amount we agreed since halloween busy time pm received text uber arriving uber show we text uber twice let know front restaurant easy find pm called spoke uber driver said traffic two minutes pm still uber driver we hailed taxi charge us double cancelled uber trip uber emailed us let us know credit card charged cancellation we went onto uber account let know acceptable uber customer service gave us credit toward next uber trip refund uber gives service convenient they surcharge busy times show if accept businesses treating consumers like end are restaurants next charge us double wish dine busy time saturday night vs slower tuesday this type treatment acceptable think
665,665,-1,i went intent getting uber home when i attempted contact uber app showed times normal rate surge charge this ridiculous pay point i trapped without ride surge charges allowed
666,666,-1,i signed uber week ago my car shop i rent car i freeze credit report i refuse lifted another horror story i set account uber willingly gave billing information i wanted ride work well first ride worked fine a tad expensive i crying the ride set company account set allow i booked home based ipad the driver said pick work i pay although tad expensive worked ok the next day horror began the driver said pick bypass uber he show although i called twenty times i called uber they told come cost three times fare fee go less ten miles i desperate agreed they never showed the taxi company said come hour later i going late work i started crying a friend saved day i stop crying i asked uber phone number responded what sort company oh driver finally called say partying phone died
667,667,-1,i recently take dog get appointment get shot everything went well always i arrived back home doctors i checked behind seat see dog left mess behind which did not the next day i go local pet store family buy treats card declined turns uber charged card i asked money taken said driver sent report dog urinated left feces car i knew either lying got ride so i simply told made mistake please refund back money the lady sent photo evidence mess left behind i almost laughed forgot angry i i pasted photo evidence sent i told feces and dog used bathroom car it stained it smelled right away she pee car laying i upset i called bank filed claim gave back money uber supposed take amount without authorization do not trust uber you better using another company called lyft
668,668,-1,having checked called opportunity drivers i decided notified lack interest then week week letters uber came requesting dl ss block personal information i responded writing i interest company today i received notice adverse action investigative services stating application rejected driving record my driving record totally without blemish years i know someone trying steal identity uber never answers letters
669,669,-1,i visiting nyc attempting get attention taxi driver black lincoln continental pulls sheet taped right window uber the driver said take miles destination i told i signed uber heard rates better taxi after getting destination told charge plus tip i said you got kidding i asked show came said everyday knows rates he refused provide fare estimate said fare based normally charge i told i think practice illegal started use profanity towards speaking loud threatened call nyc i asked fare told friends experience meeting said driver supposed take cash fares get paid company needless say i extremely upset never ever trust uber invention however i hope see car middle eastern driver in addition i going file report attorney general bbb regulatory agencies
670,670,-1,this warning anyone uses uber on october i used uberx take approximately miles downtown auto dealership howe ave pick car scheduled service my office located j street ample parking front i put pick location accurately saw uber app car minutes away i waited curb next minutes point i sent text message driver he never replied cancelled pickup shortly i notified another driver location driver showed another minutes his car older nissan several dings scratches exterior interior dirty the seats several deep stains car smelled cigarette smoke he asked destination i told entered app he said once set took another minutes he driving excessively fast j street times mph that nearly twice speed limit i asked slow ran red light i told i wanted said slow at first stop light i exited vehicle to shock trip car showed expense that going miles i contacted customer support uber explained experience said i accepted surge rate i took driver license plate number called chp the officer i spoke said little since witness violations he say uber drivers professionally trained cars unsafe rider beware scenario as i understand reading uber i alone experiences in addition issues regarding drivers insurance well i never use uber ever
671,671,-1,i signed uber start driving month ago i vehicle clean background i military the background pending weeks still know going since customer service hotline they give excuses the background take days takes eternity this worst experience i employer it mistake i trust company human talk they said take care see going send email they never ever so i decided cancel account
672,672,-1,i started driving uber couple weeks it took get statements showing i actually made income versus fares uber gets money higher end short trips common and waiting drive time clock at least market twin cities mn going make hour before expenses when factor gas wear tear car tires brakes etc likely making per hour it fun job flexible interesting people etc but ca make money using car uber great deal riders uber i done
673,673,-1,ride estimates even close taxi service add fees double estimate example ord schaumburg estimate usd final bill usd automatic gratuity settings peg takes effort find setting unaware after paid insult injury
674,674,-1,i extremely terrible experience uber drive pm pst i picked wrong uber i showed driver info name said correct i ride after driving mile asked leave i ride showed phone i lost power cell phone time i tried explain situation understand english i requested drop nearby safe place declined i offered pay full price drop home i family wife little daughter got stranded middle road his car license plate he even give name so i ended car he asked get car i showed driver car info and said yes after driving mile realized wrong ride so clue i wait late middle road finally took taxi i upset i words describe experience today why uber allowed speaking drivers usa why pick us wrong location why courtesy drop us decent place i asked uber customer service help simply added refund uber request id very poor highly unsafe especially family
675,675,-1,i horrible experience afternoon riding uber taxi bush intercontinental airport houston first exterior car dirty the interior better filth grime visible dashboard area the car reeked cigarette when i asked driver smoking fiddle vents after rolled window side slightly i guess reduce cigarette smell really help external heat fumes came car worsening situation i hardly breathe i developed headache my clothes still smell driver distracted throughout roughly hour ride constantly checking phone furthermore driver overspeeding going mph roads speed limits mph when i told i hurry insisted driving within speed limits this type car driver uber fleet
676,676,-1,the driver extremely incompetent when i checked email charge clearly wrong instead destination brooklyn required toll charges obviously longer route i go brooklyn uber never reimbursed
677,677,-1,i pending transaction uber this quite sticker shock trips cost neither approved card i back forth weekend trying get situation resolved i spoken three different representatives order get resolved it seems i getting passed around bullied point i feel want silent take whatever say whenever feel like responding back this sent customer service representative when looking trip records show a pricing notification screen displayed dynamic pricing rate x this rate accepted pm edt fare question also taken time surge rate this fare accepted pm edt uber states i accepted rate time trip both trips starting time telling i accepted price hours trip completely insane this pricing surge given time trip how conceive trip given surge price agreed upon hours prior not complete lie given i also sent information statement nothing uber not bully paying something will done you may steal money bet i sharing experience
678,678,-1,my passenger damaged car exiting uber leaving car dents door after weeks back forth uber decision gon na anything all drivers be aware uber is not gon na care about you it left option either go insurance uber deductible and wo charge rider even damage fee there always insurance gap right uber takes riders fee fare car damaged sit back sip drinks as year driver i disappointed for riders say thing insurance in end uber cashes money wo care anyone things goes bad
679,679,-1,when i started said i needed iphone rented one realizing hidden fees behind charge i added trips received total covered gas tolls i spent pocket maybe i stayed phone paid i driver around job responsibilities i seen profit as i drove rides never put long enough find there number speak someone physical location the one address i found i drove i imagine process put recover rightfully mine do waste time with lyft i see fair amounts deposited every week i disturbed uber driver experience i took precious time stop make sure truth driver iphone maybe aware
680,680,-1,i signed uber app never used service since may year i incurred uber charges account again i never used uber account i written least emails uber support erik puts taken account believes charges family member i given permission uber payment system flawed charging account without permission
681,681,-1,the driver pick son others orioles game college the got car son started get driver started leave drove son foot my son twisted leg felt tire go ankle lot pain driver never noticed
682,682,-1,uber charges cleaning fees without investigating accusations made driver i repeatedly ask information requested copy pictures i believe fabricated i charged cleaning fee wet seat water only i filed complaint bbb read complaints customers uber came across similar complaint an uber driver accused customer urinating car charged cleaning fee this issue little alarming i provided pictures explanation cleaning fee feel consumer i unprotected uber drivers false accusations i know driver told company in addition i fear ride completed uber driver soil car blame customer get extra cash
683,683,-1,i encountered worst drivers uber they rude discourteous one left middle road they know handle business customers i think last improve service
684,684,-1,uber sucks they suspended someone spent company i like rude customer service they also automatically send higher uber car uberx available
685,685,-1,uber drivers often lost they find system locate wrong location when first i liked uber i use doctor important appointment i late i missed many appointment late they offer order new driver time driver arrive late i use regular taxi important appointment requires time
686,686,-1,after days waiting online password reset email link show email box i email support times back forward here summary staged response stage i must press wrong button taking ride provide feedback services did i i need access online book ride stage they claimed locate account then tell acct already existed please reset password i tried logon stage they finally find account need picture gov id email password reset email link i told i not driver as citizen taxi bus service requested gov id take ride united states it took less two minutes book ride lyft if email password reset link lost biz
687,687,-1,i got rs free ride valid july i booked ride cost rs then also uber fraudulently deducted amount paytm account without informing also charged free ride uber fraud company please take services company banned india when i reached customer center said nothing process computerized please boycott fraud company
688,688,-1,even delhi case driver misbehaved he dropped remote location gandhinagar if male customer female avoid uber odd hours crm connect i reported case team mail i think appropriate action taken
689,689,-1,march i took trip new york a coworker suggested i try uber app trip one pick airport driver sitting wrong place expected walk end terminal trip short ride hotel yellow cab trip the driver stopped midway block parked front another hotel it took minutes find app showed car making circles around blocks nearby trip driver know go find broadway lafayette uber drivers use personal cars pick fares they know normal taxi protocols cost double local ride yellow cabs still great service professionals may fancy black cars expertise driving
690,690,1,i used uber twice recent trip houston mixed results first i used uberx save money the driver showed spoke poor english car beat he nice really know going ultimately worked experience like mediocre bad cab ride though cost lot i took black car the car nice driver knew go i got nicer car since i taking date dinner future i use black car available even though money it worth extra actively good experience
691,691,-1,i like convenience uber loyal customer long time however two drivers cancel within minutes price goes up next one i happy camper i used refer friends service especially ones using lyft not longer service drivers disrespectful phone my business friends business go elsewhere thanks uber killings lack customer service entitlement garbage program byyyyyeeeeeeeeeeee
692,692,-1,uber treats drivers disrespect essentially scams drivers investing time money company pays much better driving companies
693,693,-1,iam really disappointed uber charges for last months calling uber different routes unfortunately i agree charges uber declares journey end i get higher charge without explanation only todays trip i limited funds account charges issue this cheating
694,694,1,in fact lately i used service uber effective affordable especially going socially drinking driving option
695,695,-1,uber big they charged double my money cut pytm also driver also asked for positive response uber customer care try it big
696,696,-1,i pretty loyal uber customer last trip i open app three options wheel chair accessible uber cab spanish i feel handicapped accept options i think great should first option no should setting app says car needs handicapped accessible yes why earth i call taxi i particularly calling uber avoid taxis the cost uber cab makes absolutely zero point calling uber it expensive why spanish option english speaking country there english option i croatia using uber recently nor i expect uber i will never use it again
697,697,-1,uber frud uber driver charged double amount i traveling thane vikroli i checked amount rs after dropping charged rs about problem i discussed sms positive response customer care they even money driver create show road i paid money but customer care people also frud people they want resolve issue my suggestion go with uber they even contact number they cheaper cheater
